Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240228145011,0.61,1012.18,23.07,64.13,2413.08,2.26
20240228150011,0.24,1012.14,22.92,64.82,2090.67,1.69
20240228151011,0.3,1012.18,22.96,64.48,1734.17,1.15
20240228152011,0.35,1012.19,22.87,65.02,1532.17,0.92
20240228153011,0.57,1012.28,22.61,66.31,1029.75,0.44
20240228154011,0.63,1012.35,22.36,66.83,606.42,0.17
20240228155011,0.43,1012.49,22.24,67.32,397.17,0.07
20240228160011,0.25,1012.53,22.1,68.31,351.5,0.06
20240228161011,0.46,1012.67,22.02,69.1,371.42,0.06
20240228162011,0.22,1012.8,21.93,69.77,374.08,0.07
20240228163011,0,1012.98,21.74,73.41,353.75,0.06
20240228164011,0.21,1013.14,21.07,78.64,405.75,0.08
20240228165011,0.58,1013.23,20.52,82.1,359.75,0.06
20240229090011,0,1015.08,22.6,72.14,6107.33,11.65
20240229091011,0,1015.09,22.78,71.18,6491.58,13.14
20240229092011,0,1015.05,23.14,70.11,6825.08,14.63
20240229093011,0,1014.94,23.55,68.94,7873.17,19.89
20240229094011,0,1014.81,23.41,68.92,7147,16.1
20240229095011,0,1014.71,23.38,70.3,11959.92,44.52
20240229100011,0,1014.55,24.41,66.9,14675.52,65.13
20240229101011,0,1014.24,25.1,62.99,11115.75,39.12
20240229102011,0,1014.24,25.28,62.21,11454.75,41.93
20240229103011,0,1014.13,25.88,58.8,22223.25,141.7
20240229104011,0.08,1013.91,27.12,54.63,20394.17,141.57
20240229105011,0,1013.71,26.75,56.89,12255.5,64.88
20240229110011,0,1013.49,26.1,57.96,5865.17,16.01
20240229111011,0,1013.33,25.84,57.4,8411.75,28.76
20240229112011,0.04,1013.14,26.09,56.2,13722.92,59.5
20240229113011,0.17,1012.97,26.7,54.98,14560.16,66.84
20240229114011,0.45,1012.77,27.52,51.08,14280.42,71.96
20240229115011,0.26,1012.61,27.76,50.87,10695.08,43.61
20240229120011,0.16,1012.45,27.78,51.06,11627.08,43.94
20240229121011,0.22,1012.27,27.95,51.05,12890.58,52.75
20240229122011,0.72,1012.1,28.08,50.04,11979.08,47.33
20240229123011,0.59,1011.93,28.25,50.58,10387.92,36.69
20240229124011,0.22,1011.77,28.09,52.15,10693.58,36.46
20240229125011,0.14,1011.6,28.28,51.87,10036.67,31.52
20240229130011,0.15,1011.4,28.49,50.98,9203.08,30.34
20240229131011,0.2,1011.23,28.02,52.66,7164.17,19.16
20240229132011,0.44,1011.08,27.57,54.18,6433.5,15.04
20240229133011,0.78,1010.94,26.76,57.41,6963.75,16.48
20240229134011,1.08,1010.92,26.37,58.72,7016.67,16.68
20240229135011,0.92,1010.82,26.23,60.76,5023.58,9
20240229140011,1.32,1010.85,25.76,61.36,4030.75,5.68
20240229141011,1.23,1010.9,25.26,62.23,2959.92,3.54
20240229142011,1.62,1010.9,25.06,62.96,5199.92,8.94
20240229143011,1.58,1010.89,25.17,65.72,5315.67,9.81
20240229144011,2.61,1011.01,24.77,68.41,5040.67,9.04
20240229145011,2.34,1011.11,24.65,69.09,4547.67,7.25
20240229150011,2.58,1011.25,23.99,71.4,3241,3.53
20240229151011,2.25,1011.32,23.77,72.68,2485.25,2.29
20240229152011,1.82,1011.37,23.88,72.32,2998.17,3.1
20240229153011,1.49,1011.44,23.74,72.4,1341.33,0.68
20240229154011,1.26,1011.46,23.43,72.13,1019.67,0.39
20240229155011,1.39,1011.52,23.21,72.09,618.67,0.15
20240229160011,1.31,1011.62,23.14,72.09,803.33,0.25
20240229161011,0.94,1011.69,22.76,75.14,864.42,0.3
20240229162011,0.87,1011.76,22.75,76.51,544.08,0.13
20240229163011,0.64,1011.77,22.89,77.14,696.75,0.21
20240229164011,0.72,1011.85,22.94,77.03,910,0.35
20240229165011,0.74,1011.87,22.89,75.85,657.17,0.18
20240301090011,0,1018.92,15.58,93.15,2055.92,2.17
20240301091011,0.09,1018.91,15.61,93,2191.25,2.35
20240301092011,0,1018.91,15.85,92.72,2857.08,3.69
20240301093011,0.02,1018.97,16.06,92.56,3110.42,4.08
20240301094011,0.74,1018.94,15.81,92.51,3606.16,4.74
20240301095011,0.86,1018.75,15.6,92.78,3321.17,3.77
20240301100011,0.51,1018.65,15.73,92.88,3683.25,4.81
20240301101011,0.33,1018.58,15.88,92.68,3858,5.23
20240301102011,0.55,1018.52,15.87,92.58,3865.42,5.34
20240301103011,0.36,1018.48,15.86,92.62,4473.08,6.96
20240301104011,0.22,1018.36,15.82,91.95,5254.75,9.46
20240301105011,0.69,1018.26,15.55,91.39,5180.92,9.27
20240301110011,0.54,1018.12,15.7,91.51,4320.67,6.74
20240301111011,0.83,1017.9,15.51,88.22,5232.33,9.54
20240301112011,0.5,1017.84,15.61,88.92,5009.75,8.79
20240301113011,0.78,1017.83,15.75,87.92,4846.92,7.83
20240301114011,0.65,1017.74,15.68,87.6,4236,6.31
20240301115011,0.11,1017.47,16.13,89.63,5162.83,9.02
20240301120011,0.33,1017.37,16.19,88.84,3550.83,4.52
20240301121011,0.03,1017.27,16.22,91.04,2982.17,2.99
20240301122011,0.1,1017.19,16.11,90.49,2801.33,2.51
20240301123011,0.69,1017.09,15.68,87.82,2487.33,2.05
20240301124011,0.51,1016.86,15.76,88.26,3183.33,3.31
20240301125011,0.59,1016.76,15.81,87.31,2951,2.84
20240301130011,0.56,1016.72,15.9,87.59,2937.08,2.87
20240301131011,0.57,1016.58,15.83,86.82,3484.83,3.85
20240301132011,0.49,1016.45,15.9,88.5,3514.67,3.91
20240301133011,0.08,1016.27,16.2,88.21,3509.17,4.01
20240301134011,0.12,1016.17,16.31,87.32,3429.17,3.84
20240301135011,0.31,1016.16,16.45,86.79,3138.67,3.19
20240301140011,0.12,1016.15,16.37,87.23,2786.83,2.51
20240301141011,0.03,1016.08,16.56,87.96,2889.83,2.72
20240301142011,0.37,1016.04,16.65,87.45,2271,1.67
20240301143011,0.16,1015.94,16.56,87.49,1990.42,1.3
20240301144011,0.29,1015.93,16.69,87.17,2718.42,2.48
20240301145011,0.16,1015.99,16.69,86.45,2257.5,1.71
20240301150011,0.69,1015.97,16.54,85.9,1825.08,1.18
20240301151011,0.43,1016.04,16.49,86.6,1728.33,1.06
20240301152011,0.84,1015.92,16.51,85.37,2230.75,1.58
20240301153011,0.84,1015.99,16.27,85.76,1378.33,0.66
20240301154011,0.64,1016.01,16.18,86.41,1288.58,0.58
20240301155011,0.57,1016.1,15.99,87.8,1119.17,0.47
20240301160011,0.56,1016.18,15.94,87.97,904.58,0.32
20240301161011,0.26,1016.31,16.05,88.6,552.75,0.14
20240301162011,0.72,1016.44,15.81,88.9,526.83,0.13
20240301163011,0.43,1016.49,15.71,89.68,608.75,0.17
20240301164011,0.25,1016.57,15.65,89.47,479.25,0.12
20240301165011,0.36,1016.6,15.58,90.04,311.33,0.05
20240303090011,0,1018.5,16.24,90,4069.83,7.77
20240303091011,0.11,1018.42,17.14,87.77,8687.42,30.27
20240303092011,0.05,1018.41,17.86,85.04,8129.33,28.45
20240303093011,0.14,1018.27,18.27,80.47,11944.25,76.11
20240303094011,0.05,1018.06,21.36,72.88,30875.45,506.5
20240303095011,0.45,1017.97,20.73,70.93,13773.58,77.1
20240303100011,0.63,1017.84,19.61,73.76,14951.33,81.5
20240303101011,0.84,1017.7,19.53,74.21,14227.67,70
20240303102011,0.61,1017.54,22.62,64.36,46934.27,896.84
20240303103011,0.94,1017.36,19.9,70.42,11090.23,76.04
20240303104011,0.62,1017.17,18.95,74.25,10690.42,37.19
20240303105011,0.75,1017.02,19.77,71.97,11334.83,52.34
20240303110011,0.7,1016.88,20.22,68.9,11479.66,47.65
20240303111011,0.67,1016.77,20.96,68.26,14069.92,57.82
20240303112011,1.16,1016.62,20.99,66.91,12505.5,44.45
20240303113011,1.43,1016.51,20.98,66.44,12597.25,47.8
20240303114011,1.79,1016.41,20.49,67.44,14141.25,59.17
20240303115011,2.33,1016.32,20.89,67.57,14455.33,64.81
20240303120011,1.92,1016.08,20.87,67.95,13482.5,54.2
20240303121011,1.99,1015.97,20.85,67.74,12359.08,44.86
20240303122011,1.91,1015.82,20.84,68.21,9343.33,28.19
20240303123011,1.97,1015.65,20.05,69.84,7018.58,16.29
20240303124011,1.83,1015.38,20.1,69.21,8660.42,24.24
20240303125011,1.83,1015.18,20.18,68.28,8994.92,25.19
20240303130011,2.05,1014.93,20.46,67.28,8650.67,24.51
20240303131011,1.92,1014.74,20.45,66.88,8601.17,23.42
20240303132011,1.84,1014.57,20.66,66.61,9084.26,27.85
20240303133011,1.68,1014.5,20.91,65.46,9477.42,27.83
20240303134011,1.98,1014.4,20.61,65.68,8294.58,21.32
20240303135011,1.73,1014.33,20.36,67.17,7340.42,17.38
20240303140011,1.45,1014.29,20.22,68.54,6433.84,13.44
20240303141011,1.35,1014.18,20.23,68.98,6455.75,13.37
20240303142011,2.06,1014.11,20.07,68.05,5641.58,10.35
20240303143011,1.86,1014.05,19.88,68.32,5520.58,9.44
20240303144011,1.76,1014.09,20.08,67.54,5070,7.69
20240303145011,1.77,1014.03,19.96,67.89,4496.17,6.38
20240303150011,1.33,1013.95,19.86,68.08,4296.33,5.9
20240303151011,1.31,1013.96,19.86,67.78,3750.75,4.84
20240303152011,1.42,1013.94,20,67.14,3831.17,5.04
20240303153011,1.41,1013.91,19.91,67.69,3428.5,4.05
20240303154011,1.8,1013.88,19.8,67.88,3597.5,4.44
20240303155011,1.58,1013.9,19.74,69.91,3405.83,4.1
20240303160011,1.18,1013.89,19.73,69.96,2563.75,2.41
20240303161011,1.33,1013.98,19.49,69.68,2110.5,1.44
20240303162011,0.89,1014.16,19.36,70.57,1551.33,0.77
20240303163011,0.84,1014.2,19.21,72.01,1363.75,0.52
20240303164011,0.66,1014.21,19.12,72.46,1251.08,0.45
20240303165011,0.25,1014.25,19.03,73,1104.5,0.35
20240306090011,1.46,1008.79,21.79,82.53,1639.58,1.01
20240306091011,1.99,1008.96,21.66,82.4,996.5,0.36
20240306092011,2.05,1009.14,21.42,81.8,990.25,0.34
20240306093011,1.64,1009.21,21.33,81.58,962.33,0.33
20240306094011,2.6,1009.25,21.18,81.68,1160.75,0.46
20240306095011,2.02,1009.43,20.98,82.05,1159.92,0.46
20240306100011,1.65,1009.59,20.9,81.43,1178.5,0.47
20240306101011,2.34,1009.55,20.36,84.13,1349.75,0.63
20240306102011,2.15,1009.58,19.88,86.63,1367.33,0.71
20240306103011,2.11,1009.61,19.58,87.87,1355.08,0.86
20240306104011,1.59,1009.65,19.53,88.17,1363.83,0.87
20240306105011,1.32,1009.63,19.54,88,1534.08,1.08
20240306110011,2.15,1009.65,19.35,87.7,1472.17,0.95
20240306111011,2.03,1009.57,19.16,88.14,1746.08,1.31
20240306112011,1.51,1009.53,18.99,88.95,1929.67,1.22
20240306113011,2.45,1009.53,18.73,89.38,2136.92,1.7
20240306114011,2.07,1009.51,18.56,89.83,2145.25,2.08
20240306115011,1.72,1009.44,18.45,89.87,2150.33,2.06
20240306120011,1.72,1009.37,18.37,89.94,2086.25,2.15
20240306121011,1.59,1009.21,18.38,90,2761.5,3.38
20240306122011,1.98,1009.15,18.35,89.42,2593.5,2.7
20240306123011,1.52,1009.03,18.25,89.61,2813,3.04
20240306124011,1.41,1009.01,18.27,89.5,2645.42,3.08
20240306125011,1.42,1008.95,18.35,89.66,2483.33,2.67
20240306130011,1.72,1008.71,18.27,89.74,2776.42,3.13
20240306131011,1.94,1008.58,18.03,90.14,2338.67,2.16
20240306132011,1.89,1008.48,17.98,90.06,2212.58,2.07
20240306133011,2.14,1008.47,17.91,89.97,1992.33,1.91
20240306134011,1.29,1008.41,17.87,90.74,1781.58,1.71
20240306135011,1.32,1008.27,17.82,91.18,2006.42,1.37
20240306140011,0.81,1008.23,17.82,91.53,2035,1.27
20240306141011,0.55,1008.22,17.83,91.58,2100.58,1.27
20240306142011,0.3,1008.2,17.81,91.41,1748.83,1.26
20240306143011,0.64,1008.2,17.77,91.29,1648.75,1.1
20240306144011,0.44,1008.17,17.85,91.21,2301.75,2.12
20240306145011,0.39,1008.12,17.96,91.01,2530.5,2.59
20240306150011,0.41,1008.16,18.06,90.89,2265.58,2.09
20240306151011,0.37,1008.19,18.12,91.14,1995.5,1.65
20240306152011,0.26,1008.34,18.14,91.22,1505.5,0.95
20240306153011,0.43,1008.46,17.97,91.19,1290.58,0.66
20240306154011,0.27,1008.56,17.91,91.41,924.25,0.39
20240306155011,0.1,1008.76,17.88,91.69,946.67,0.4
20240306160011,0.25,1008.88,17.83,91.43,1042.58,0.46
20240306161011,0.3,1008.94,17.83,91.59,898.42,0.41
20240306162011,0.15,1009.04,17.85,91.72,725.92,0.31
20240306163011,0.24,1009.17,17.69,91.61,754.42,0.33
20240306164011,0.07,1009.32,17.78,91.71,630.58,0.24
20240306165011,0.08,1009.43,17.88,91.8,465.92,0.14
20240307090011,0,1015.78,16.86,92.85,1973.25,1.55
20240307091011,0,1015.78,16.89,92.22,2231.66,1.85
20240307092011,0,1015.78,16.84,91.82,2147.42,1.78
20240307093011,0,1015.55,16.96,91.43,2956.08,3.13
20240307094011,0,1015.69,16.92,91.13,2070.67,1.47
20240307095011,0,1015.72,16.85,91.26,1980.08,1.37
20240307100011,0,1015.69,17.07,91.58,2626.58,2.49
20240307101011,0,1015.64,17.28,91.25,2430.92,2.19
20240307102011,0,1015.54,17.22,90.68,2710.42,2.62
20240307103011,0,1015.57,17.16,90.91,2649.58,2.43
20240307104011,0,1015.48,17.18,90.57,2889.5,2.73
20240307105011,0,1015.47,17.14,90.67,2241.17,1.66
20240307110011,0,1015.42,17.18,90.93,2763.5,2.52
20240307111011,0,1015.4,17.41,91,3101.75,3.26
20240307112011,0,1015.19,17.71,90.37,4230.75,6.42
20240307113011,0,1014.95,18.03,89.17,4207.67,6.16
20240307114011,0,1014.82,17.88,88.22,4380.42,6.6
20240307115011,0,1014.71,17.88,87.98,4636.5,7.43
20240308160011,0.14,1017.46,15.33,74.25,497.33,0.12
20240308161011,0.18,1017.54,15.31,73.27,474.25,0.11
20240308162011,0.24,1017.62,15.39,72.74,416.5,0.08
20240308163011,0.36,1017.6,15.32,70.86,375.08,0.07
20240308164011,0.46,1017.67,15.38,69.9,291.84,0.05
20240308165011,0.19,1017.75,15.28,73.7,249.75,0.04
20240309090011,0.28,1021.9,16.71,65.81,5049.25,9.89
20240309091011,0.21,1021.81,16.96,63.09,4499.25,8.01
20240309092011,0.23,1021.68,16.77,62.87,3700.42,5.18
20240309093011,0.11,1021.69,17.06,62.52,5780,12.49
20240309094011,0.24,1021.66,17.21,60.7,4683,8.23
20240309095011,0.12,1021.54,17.44,59.3,5546,10.94
20240309100011,0.31,1021.4,18.46,56.23,13580.75,122.95
20240309101011,0.24,1021.31,20.03,52.56,11633.5,57.95
20240309102011,0.4,1021.21,19.35,52.81,7831.75,21.63
20240309103011,0.52,1021.07,18.95,52.16,6681.92,16.17
20240309104011,0.13,1021.02,18.66,52.57,7944.92,24.26
20240309105011,0.33,1020.81,19.83,49.16,13868.75,70.41
20240309110011,0.94,1020.74,19.22,48.24,9692.25,32.27
20240309111011,0.77,1020.61,18.9,47.84,9692.25,34.33
20240309112011,0.67,1020.48,18.96,49.28,9578.67,32.23
20240309113011,0.73,1020.29,19.17,48.52,8357.33,26.04
20240309114011,0.6,1020.23,18.89,48.56,6826.92,16.73
20240309115011,0.87,1020.29,18.3,49.21,5419.33,10.63
20240309120011,1.16,1020.27,18.07,52.25,5804.58,11.76
20240309121011,1.53,1020.23,18.5,51.65,6837.92,15.21
20240309122011,1.55,1020,18.33,51.55,7869.67,19.95
20240309123011,1.24,1019.89,18.53,51.15,7149.83,17.07
20240309124011,1.63,1019.7,18.2,51.48,5999.42,11.7
20240309125011,0.95,1019.68,18,52.62,4082.5,6.17
20240309130011,0.99,1019.61,17.7,53.29,3578.67,4.85
20240309131011,1.08,1019.45,17.5,53.92,3142.42,3.73
20240309132011,1.2,1019.22,17.36,54.01,2871.42,3.06
20240309133011,0.95,1019.13,17.27,54.85,2146.17,1.69
20240309134011,1.13,1019.16,17.02,55.31,1295.25,0.64
20240309135011,0.68,1019.08,16.84,56.09,1201.25,0.57
20240309140011,1.19,1019.01,16.84,55.95,1274.25,0.66
20240309141011,1.27,1018.89,17.03,55.38,2043.42,1.73
20240309142011,1.12,1018.9,17.14,54.74,2325.58,2.16
20240309143011,0.98,1018.95,17.12,54.89,1943.25,1.46
20240309144011,0.41,1018.96,17.09,56.06,1803.17,1.25
20240309145011,0.74,1019.03,17.09,56.16,1938.08,1.41
20240309150011,0.66,1018.94,16.98,56.1,1454.42,0.83
20240309151011,0.47,1018.96,17.02,56.94,1436.25,0.8
20240309152011,0.45,1019.03,17.05,57.33,1884.83,1.33
20240309153011,0.38,1018.9,17.22,56.47,2170.33,1.82
20240309154011,0.57,1018.92,17.21,56.04,1721.08,1.2
20240309155011,0.75,1018.88,17.15,55.58,1837.75,1.34
20240309160011,0.46,1018.98,17.14,56.12,1557.17,0.98
20240309161011,0.55,1018.99,17.06,56.37,1262,0.66
20240309162011,0.28,1018.89,17.16,56.33,1243.42,0.65
20240309163011,0.1,1018.86,17.04,57.2,677.42,0.22
20240309164011,0.12,1018.84,16.86,57.82,442.92,0.11
20240309165011,0,1018.84,16.77,59.04,324.5,0.06
20240311090011,0.05,1016.92,19.92,70.49,4822.42,7.83
20240311091011,0,1016.82,20.46,68.54,6840.92,16.07
20240311092011,0.04,1016.71,22.33,63.35,19710.92,213.2
20240311093011,0.29,1016.46,26.35,51.3,41849.98,1102.96
20240311094011,0.57,1016.33,30.5,39.74,44541.09,1077.89
20240311095011,0.63,1016.21,30.77,38,31321.49,459.79
20240311100011,0.25,1016.16,27.34,45.55,15687.25,87.29
20240311101011,0.32,1015.99,26.66,47.37,18901.33,121.68
20240311102011,0.11,1015.84,27.12,46.78,16794.67,90.97
20240311103011,0.48,1015.59,26.86,45.33,19676.17,123.5
20240311104011,0.39,1015.51,26.43,47.18,16228.84,90.77
20240311105011,0.58,1015.43,25.46,48.59,11601.33,47.12
20240311110011,0.3,1015.33,24.55,51.15,7755.67,19.2
20240311111011,0.3,1015.04,24.65,51.82,8064.08,21.5
20240311112011,0.09,1014.88,24.07,53.74,4942.58,8.64
20240311113011,0.1,1014.67,23.65,55.3,4804,8.3
20240311114011,0.24,1014.46,23.65,55.59,5264.42,10.07
20240311115011,0.02,1014.35,23.46,57.43,4067.58,6.09
20240311120011,0.08,1014.12,23.15,57.88,3479.33,4.54
20240311121011,0.12,1013.98,22.92,57.4,2970.08,3.22
20240311122011,0.27,1013.93,22.62,58.64,2927.75,3.09
20240311123011,0.17,1013.77,22.66,58.54,3389.33,4.18
20240311124011,0.1,1013.47,22.62,60.47,3518.08,4.34
20240311125011,0.11,1013.24,22.47,61.52,4369.08,6.98
20240311130011,0,1012.99,23.21,59.7,5758.75,11.54
20240311131011,0.17,1012.8,23.95,56.15,8544.83,23
20240311132011,0.03,1012.73,24.75,54.4,8733.33,24.36
20240311133011,0.02,1012.65,25.18,52.73,7903.42,21.22
20240311134011,0.1,1012.5,25,52.41,5852.25,11.8
20240311135011,0,1012.34,24.31,55.15,4887.08,7.76
20240311140011,0,1012.26,23.77,61.1,4220.75,6.23
20240311141011,0,1012.26,22.58,67.29,3734.58,4.88
20240311142011,0,1012.2,21.92,72.52,2339.17,1.89
20240311143011,0,1012.08,21.61,74.11,2683,2.32
20240311144011,0,1011.92,21.85,75.36,2274.08,1.75
20240311145011,0,1011.96,21.87,73.16,1616.83,0.91
20240311150011,0,1011.91,21.92,70.27,1286.25,0.62
20240311151011,0,1011.95,21.95,69.82,1364.17,0.71
20240311152011,0.03,1011.95,21.71,68.92,1358.33,0.71
20240311153011,0.06,1012.06,20.72,73.94,936.33,0.35
20240311154011,0.1,1012.03,20.23,77.7,1191.25,0.54
20240311155011,0.1,1012.01,19.91,80.44,1093.08,0.47
20240311160011,0,1011.98,20.08,80.73,1155.25,0.5
20240311161011,0.03,1012.03,20.13,80.38,781.83,0.24
20240311162011,0.08,1011.99,20.28,78.47,763.67,0.25
20240311163011,0.24,1012.04,20.35,76.92,589.75,0.14
20240311164011,0.23,1011.98,20.09,78.13,564.75,0.13
20240311165011,0.22,1012.02,19.63,80.89,381.67,0.07
20240312090011,0,1016.28,18.8,86.72,3113.58,3.63
20240312091011,0,1016.3,19.06,84.48,4041.5,5.83
20240312092011,0,1016.34,19.39,82.85,5034.5,8.92
20240312093011,0,1016.42,19.67,82.32,4343.58,6.85
20240312094011,0,1016.59,19.78,80.64,3915.5,5.54
20240312095011,0,1016.66,20.03,79.81,5208,9.57
20240312100011,0,1016.74,20.81,75.62,17361.11,237.1
20240312101011,0.21,1016.65,23.42,65.78,20856.66,172.65
20240312102011,0.21,1016.7,22.24,67.18,9546.67,32.14
20240312103011,0.28,1016.67,22,66.69,9641.92,30.71
20240312104011,0.11,1016.72,21.83,66.73,7774.92,20.46
20240312105011,0.17,1016.76,22.02,64.54,8106.39,22.97
20240312110011,0.49,1016.75,21.98,62.9,8552.58,24.77
20240312111011,0.59,1016.69,21.69,62.98,8291.33,23.3
20240312112011,0.64,1016.64,21.66,63.73,8336,23.5
20240312113011,0.33,1016.53,21.96,62.91,8627.5,24.73
20240312114011,0.41,1016.4,21.99,61.96,7575.33,19.66
20240312115011,0.49,1016.35,21.69,62.43,6630.33,15.35
20240312120011,0.23,1016.36,21.53,62.63,5697.5,11.54
20240312121011,0.09,1016.18,21.57,63.22,5770.92,11.76
20240312122011,0.03,1016.13,21.6,63.97,4985.25,8.73
20240312123011,0.02,1016.04,21.73,64.46,5167.25,9.05
20240312124011,0,1015.87,21.79,63.1,4901.42,8.25
20240312125011,0.11,1015.82,21.48,60.52,4428.42,6.9
20240312130011,0.12,1015.76,21.41,61.4,4550.25,7.24
20240312131011,0,1015.65,21.49,62.44,4275,6.53
20240312132011,0.04,1015.59,21.47,61.02,3980.58,5.63
20240312133011,0,1015.55,21.38,63.04,3608.92,4.69
20240312134011,0,1015.55,21.32,60.92,3484.83,4.39
20240312135011,0.03,1015.57,21.33,61.9,3610.67,4.72
20240312140011,0.03,1015.61,21.44,62.76,3983.17,5.76
20240312141011,0,1015.61,21.71,63.19,4740.58,7.93
20240312142011,0,1015.66,21.82,62.54,4473.92,7.28
20240312143011,0,1015.67,21.95,61.74,4596.42,7.63
20240312144011,0.03,1015.66,21.84,58.73,4025,6
20240312145011,0.16,1015.66,21.51,59.3,4012.25,5.75
20240312150011,0.16,1015.7,21.52,59.26,3449.17,4.7
20240312151011,0.7,1015.69,21.09,58.75,3053.83,3.61
20240312152011,0.67,1015.74,20.84,57.92,3088.5,3.52
20240312153011,0.18,1015.83,20.9,56.27,2915.42,3.31
20240312154011,0.24,1015.84,21.12,56.44,3265.58,3.62
20240312155011,0.1,1015.86,21.25,56.65,2596.67,2.27
20240312160011,0.07,1015.92,21.07,57.11,2266.25,1.83
20240312161011,0.02,1016,20.78,58.88,1682.5,0.96
20240312162011,0,1016.11,20.47,63.83,1205.92,0.39
20240312163011,0,1016.22,20.1,66.4,1103.92,0.33
20240312164011,0,1016.33,19.68,68.37,1076.75,0.33
20240312165011,0,1016.47,19.32,71.7,977.17,0.31
20240314090011,0.02,1018.18,17.64,81.13,2050.17,1.51
20240314091011,0.04,1018.15,17.76,80.02,1662.75,1.01
20240314092011,0.17,1018.23,17.76,79.77,1449.92,0.74
20240314093011,0.07,1018.18,17.78,79.42,1671.25,0.96
20240314094011,0.12,1018.09,17.81,78.68,1683.08,1.01
20240314095011,0.02,1018.31,17.96,79.03,2306,1.89
20240314100011,0.02,1018.34,18.29,78.59,3207,3.61
20240314101011,0,1018.26,18.41,77.87,2380.67,2
20240314102011,0,1018.23,18.29,78.35,1827.58,1.1
20240314103011,0,1018.18,18.33,79.07,3209.42,3.41
20240314104011,0,1018.09,18.89,77.62,4017.5,5.53
20240314105011,0,1017.95,19.33,75.37,6071.42,12.22
20240314110011,0.06,1017.82,20.29,71.19,9170.08,27.21
20240314111011,0.03,1017.73,21.54,66.82,10584.33,37.8
20240314112011,0.18,1017.56,21.15,64.48,5192.08,8.91
20240314113011,0,1017.4,20.52,66.9,4827.42,7.33
20240314114011,0.05,1017.32,20.43,68.71,4760.58,7
20240314115011,0,1017.21,20.41,68.35,4687.92,6.9
20240314120011,0.02,1017.1,20.45,67.47,4721,7.24
20240314121011,0,1017.02,20.42,66.29,4212.92,5.76
20240314122011,0,1016.84,20.48,67.08,3635.92,4.47
20240314123011,0,1016.68,20.32,68.1,2616.58,2.33
20240314124011,0,1016.49,20.19,70,2848.17,2.69
20240314125011,0,1016.2,20.37,68.49,3939,4.81
20240314130011,0,1015.94,20.63,67.68,4470.25,6.19
20240314131011,0,1015.69,20.76,67.77,3591.42,4.13
20240314132011,0,1015.46,20.82,67.48,4159.92,5.48
20240314133011,0,1015.25,21.07,65.94,5147.67,8.73
20240314134011,0,1015.03,21.08,65.37,5414.33,9.94
20240314135011,0,1014.84,21.35,64.19,5970.5,12.16
20240314140011,0,1014.69,21.69,62.94,6556.5,15.06
20240314141011,0.04,1014.6,22.15,61.06,6994.67,16.4
20240314142011,0,1014.51,22.15,60.76,5935.67,11.61
20240314143011,0,1014.31,22.13,61.22,5814.92,11.27
20240314144011,0.02,1014.16,22.39,60.91,6363.92,14.49
